Value,Time Span,Rate of Change
"2,320.00",12:21:54,-19.60 ((-0.84%)),2025-04-09 12:22:45
"2,320.00",12:21:54,-19.60 ((-0.84%)),2025-04-09 12:23:01
"2,320.00",12:21:54,-19.60 ((-0.84%)),2025-04-09 12:23:17
"2,320.00",12:21:54,-19.60 ((-0.84%)),2025-04-09 12:23:32
"2,318.90",12:22:59,-20.70 ((-0.88%)),2025-04-09 12:23:48
"2,330.70",12:03:07,-8.90 ((-0.38%)),2025-04-09 12:24:04
"2,318.90",12:22:59,-20.70 ((-0.88%)),2025-04-09 12:24:20
"2,318.90",12:22:59,-20.70 ((-0.88%)),2025-04-09 12:24:36
"2,320.05",12:24:05,-19.55 ((-0.84%)),2025-04-09 12:24:52
"2,320.05",12:24:05,-19.55 ((-0.84%)),2025-04-09 12:25:07
"2,320.05",12:24:05,-19.55 ((-0.84%)),2025-04-09 12:25:23
"2,319.20",12:25:54,-20.40 ((-0.87%)),2025-04-09 12:26:02
"2,319.85",12:26:22,-19.75 ((-0.84%)),2025-04-09 12:26:42
"2,320.00",12:26:11,-19.60 ((-0.84%)),2025-04-09 12:26:58
"2,320.00",12:26:11,-19.60 ((-0.84%)),2025-04-09 12:27:37
"2,318.18",12:28:00,-21.42 ((-0.92%)),2025-04-09 12:28:15
"2,319.00",12:27:00,-20.60 ((-0.88%)),2025-04-09 12:28:31
"2,319.00",12:27:00,-20.60 ((-0.88%)),2025-04-09 12:28:48
"2,316.30",12:29:22,-23.30 ((-1.00%)),2025-04-09 12:29:27
"2,316.10",12:30:01,-23.50 ((-1.00%)),2025-04-09 12:30:05
"2,313.60",12:30:44,-26.00 ((-1.11%)),2025-04-09 12:30:44
"2,312.60",12:31:17,-27.00 ((-1.15%)),2025-04-09 12:31:23
"2,311.10",12:31:56,-28.50 ((-1.22%)),2025-04-09 12:32:02
"2,312.55",12:32:45,-27.05 ((-1.16%)),2025-04-09 12:32:46
"2,313.80",12:33:18,-25.80 ((-1.10%)),2025-04-09 12:33:24
"2,313.45",12:32:17,-26.15 ((-1.12%)),2025-04-09 12:33:41
"2,312.85",12:34:12,-26.75 ((-1.14%)),2025-04-09 12:34:20
"2,312.60",12:33:29,-27.00 ((-1.15%)),2025-04-09 12:34:37
"2,312.60",12:33:29,-27.00 ((-1.15%)),2025-04-09 12:34:53
"2,310.80",12:35:28,-28.80 ((-1.23%)),2025-04-09 12:35:31
"2,308.55",12:37:05,-31.05 ((-1.33%)),2025-04-09 12:38:13
"2,303.10",12:38:49,-36.50 ((-1.56%)),2025-04-09 12:38:51
"2,309.30",12:39:28,-30.30 ((-1.30%)),2025-04-09 12:39:30
"2,306.85",12:39:11,-32.75 ((-1.40%)),2025-04-09 12:39:47
"2,312.20",12:40:22,-27.40 ((-1.17%)),2025-04-09 12:40:26
"2,313.15",12:41:01,-26.45 ((-1.13%)),2025-04-09 12:41:05
"2,313.25",12:41:45,-26.35 ((-1.13%)),2025-04-09 12:41:44
"2,316.25",12:42:23,-23.35 ((-1.00%)),2025-04-09 12:42:22
"2,315.10",12:43:01,-24.75 ((-1.06%)),2025-04-09 12:43:00
"2,316.60",12:43:29,-23.00 ((-0.98%)),2025-04-09 12:43:39
"2,315.10",12:42:45,-24.50 ((-1.05%)),2025-04-09 12:44:17
"2,316.15",12:44:56,-23.45 ((-1.00%)),2025-04-09 12:44:56
"2,316.50",12:45:34,-23.10 ((-0.99%)),2025-04-09 12:45:40
"2,314.05",12:46:18,-25.55 ((-1.09%)),2025-04-09 12:46:19
"2,314.65",12:46:57,-24.95 ((-1.07%)),2025-04-09 12:46:58
"2,313.45",12:46:29,-26.15 ((-1.12%)),2025-04-09 12:47:15
"2,313.45",12:46:29,-26.15 ((-1.12%)),2025-04-09 12:47:32
"2,313.45",12:46:29,-26.15 ((-1.12%)),2025-04-09 12:47:49
"2,314.50",12:48:24,-25.10 ((-1.07%)),2025-04-09 12:48:27
"2,314.20",12:47:18,-25.40 ((-1.09%)),2025-04-09 12:48:44
"2,314.20",12:47:18,-25.40 ((-1.09%)),2025-04-09 12:49:01
"2,314.15",12:48:30,-25.45 ((-1.09%)),2025-04-09 12:49:17
"2,314.15",12:48:30,-25.45 ((-1.09%)),2025-04-09 12:49:33
"2,310.90",12:50:08,-28.70 ((-1.23%)),2025-04-09 12:50:11
"2,312.30",12:49:35,-27.30 ((-1.17%)),2025-04-09 12:50:27
"2,312.30",12:49:35,-27.30 ((-1.17%)),2025-04-09 12:50:43
"2,312.30",12:49:35,-27.30 ((-1.17%)),2025-04-09 12:51:00
"2,310.15",12:50:14,-29.45 ((-1.26%)),2025-04-09 12:51:17
"2,310.15",12:50:14,-29.45 ((-1.26%)),2025-04-09 12:51:34
"2,310.15",12:50:14,-29.45 ((-1.26%)),2025-04-09 12:51:50
"2,315.15",12:52:25,-24.45 ((-1.05%)),2025-04-09 12:52:28
"2,313.60",12:53:03,-26.00 ((-1.11%)),2025-04-09 12:53:06
"2,314.45",12:53:42,-25.15 ((-1.07%)),2025-04-09 12:53:51
"2,314.05",12:52:41,-25.55 ((-1.09%)),2025-04-09 12:54:07
"2,314.55",12:53:36,-25.05 ((-1.07%)),2025-04-09 12:54:23
"2,314.55",12:53:36,-25.05 ((-1.07%)),2025-04-09 12:54:39
"2,314.55",12:53:36,-25.05 ((-1.07%)),2025-04-09 12:54:55
"2,316.90",12:55:20,-22.70 ((-0.97%)),2025-04-09 12:55:33
"2,315.35",12:54:47,-24.25 ((-1.04%)),2025-04-09 12:55:49
"2,312.80",12:34:33,-26.80 ((-1.15%)),2025-04-09 12:56:06
"2,318.40",12:55:47,-21.20 ((-0.91%)),2025-04-09 12:56:22
"2,318.40",12:55:47,-21.20 ((-0.91%)),2025-04-09 12:56:38
"2,318.40",12:55:47,-21.20 ((-0.91%)),2025-04-09 12:56:54
"2,318.40",12:55:47,-21.20 ((-0.91%)),2025-04-09 12:57:11
"2,319.95",12:56:53,-19.65 ((-0.84%)),2025-04-09 12:57:27
"2,319.95",12:56:53,-19.65 ((-0.84%)),2025-04-09 12:57:43
"2,319.95",12:56:53,-19.65 ((-0.84%)),2025-04-09 12:57:59
"2,319.95",12:56:53,-19.65 ((-0.84%)),2025-04-09 12:58:15
"2,319.95",12:56:53,-19.65 ((-0.84%)),2025-04-09 12:58:31
"2,320.65",12:57:37,-18.95 ((-0.81%)),2025-04-09 12:58:46
"2,320.65",12:57:37,-18.95 ((-0.81%)),2025-04-09 12:59:02
"2,320.65",12:57:37,-18.95 ((-0.81%)),2025-04-09 12:59:18
"2,320.65",12:57:37,-18.95 ((-0.81%)),2025-04-09 12:59:34
"2,324.15",12:58:59,-15.45 ((-0.66%)),2025-04-09 12:59:50
"2,324.15",12:58:59,-15.45 ((-0.66%)),2025-04-09 13:00:06
"2,324.15",12:58:59,-15.45 ((-0.66%)),2025-04-09 13:00:21
"2,324.15",12:58:59,-15.45 ((-0.66%)),2025-04-09 13:00:38
"2,320.15",13:01:16,-19.45 ((-0.83%)),2025-04-09 13:01:17
"2,319.45",13:01:54,-20.15 ((-0.86%)),2025-04-09 13:02:01
"2,318.25",14:47:29,-21.35 ((-0.91%)),2025-04-09 14:47:32
"2,327.95",16:11:30,-11.65 ((-0.50%)),2025-04-09 16:12:50
"2,324.85",16:13:42,-14.75 ((-0.63%)),2025-04-09 16:14:19
"2,325.00",15:53:26,-14.60 ((-0.62%)),2025-04-09 16:15:47
"2,327.45",16:04:51,-12.15 ((-0.52%)),2025-04-09 16:16:04
"2,327.95",16:10:35,-11.65 ((-0.50%)),2025-04-09 16:16:20
"2,326.45",16:15:09,-13.15 ((-0.56%)),2025-04-09 16:16:37
"2,326.05",16:18:48,-13.55 ((-0.58%)),2025-04-09 16:19:51
"2,326.05",16:18:48,-13.55 ((-0.58%)),2025-04-09 16:20:07
"2,325.65",16:20:59,-13.95 ((-0.60%)),2025-04-09 16:21:37
